airline_iata,date,load_factor
UO,2019-09,82.6875161999145
UO,2019-10,85.9831886963733
UO,2019-11,86.1571775771887
UO,2019-12,89.0753273613141
I2,2019-10,90.7757671647406
I2,2019-11,88.8164808829673
I2,2019-12,84.6643887654236
6E,2019-12,89.5832860880268
FI,2019-01,71.9
FI,2019-02,75.6
FI,2019-03,81.2
FI,2019-04,83.5897435897436
FI,2019-05,82.4484697064335
FI,2019-06,88.0
FI,2019-07,82.9
FI,2019-08,83.2
FI,2019-09,80.5
FI,2019-10,75.0
FI,2019-11,78.0
FI,2019-12,80.0
6E,2019-01,85.8682587616131
6E,2019-02,86.9990148586612
6E,2019-03,85.1578105052637
6E,2019-04,87.4143538201074
6E,2019-05,90.0493416667957
6E,2019-06,89.2848640835981
6E,2019-07,84.7875426858918
6E,2019-08,82.5583733291946
6E,2019-09,83.2967225416592
6E,2019-10,83.6046516084724
6E,2019-11,89.6046675627294
AA,2018-02,79.2413364902547
AA,2018-03,84.5794138485775
AA,2018-04,81.393644212638
AA,2018-05,83.3649638693633
AA,2018-06,86.9123573473053
AA,2018-07,86.6256722111803
AA,2018-08,84.6565894161957
AA,2018-09,77.85590460403
AA,2018-10,81.8772112806885
AA,2018-11,82.7876277689622
AA,2018-12,81.7069964655219
EP,2019-01,89.8840393916438
EP,2019-02,90.8069348675043
EP,2019-03,89.5876984086426
EP,2019-04,87.444487560902
EP,2019-05,85.3682509284169
EP,2019-06,82.8328377699177
EP,2019-07,82.2780932747287
EP,2019-08,80.2326341568897
EP,2019-09,85.6852675548704
EP,2019-10,89.4056581956471
EP,2019-11,89.561445285379
EP,2019-12,91.3220588584594
LJ,2019-04,85.7114249304309
LJ,2019-05,79.3949950480713
LJ,2019-06,85.9634546645145
LJ,2019-07,84.5880392491441
LJ,2019-08,83.5834300722792
LJ,2019-09,76.1489465492811
LJ,2019-10,83.0699162124662
LJ,2019-11,85.6303752462403
LJ,2019-12,88.1384299206297
M5,2019-03,49.0683202283546
M5,2019-04,57.5526825298838
M5,2019-05,60.7351952724629
M5,2019-06,57.6756776563488
M5,2019-07,60.6764270149165
M5,2019-08,64.4295347036409
M5,2019-09,58.9224244230255
M5,2019-10,60.1111506868429
M5,2019-11,54.5577359718753
M5,2019-12,53.2876405646051
KU,2019-12,75.9532749009943
JJ,2019-01,84.8241619538047
JJ,2019-02,81.7184068537596
JJ,2019-03,81.9775009949908
JJ,2019-04,83.6864399887955
JJ,2019-05,83.1832815553268
JJ,2019-06,82.9978793033125
JJ,2019-07,85.1669906050389
JJ,2019-08,83.8162405223963
JJ,2019-09,83.64053553825
JJ,2019-10,85.8648087203885
JJ,2019-11,84.583456218212
JJ,2019-12,85.5027830687739
XL,2019-01,83.6878418606015
XL,2019-02,86.861174833746
XL,2019-03,86.3922350540294
XL,2019-04,85.6825609031492
XL,2019-05,80.4864799847902
XL,2019-06,83.3655509620617
XL,2019-07,85.0739308342596
XL,2019-08,85.7135062242281
XL,2019-09,82.7699182253307
XL,2019-10,72.9994251714017
XL,2019-11,72.7594816222157
XL,2019-12,77.1854760080786
8L,2019-01,85.8428298777413
8L,2019-02,90.7661503888171
8L,2019-03,88.7464298586481
8L,2019-04,86.6869134629416
8L,2019-05,83.3141370982723
8L,2019-06,85.0371897900311
8L,2019-07,84.3857102823847
8L,2019-08,89.4696183141265
8L,2019-09,86.9853996449733
8L,2019-10,85.2922043430304
8L,2019-11,84.5517314796363
8L,2019-12,81.2964140177589
LG,2019-02,63.4231317414791
LG,2019-03,69.8022552841249
LG,2019-04,71.3491334148897
LG,2019-05,69.5731590354064
LG,2019-06,74.2561525178644
OM,2019-01,76.8366307059774
OM,2019-02,76.0246846818189
OM,2019-03,71.3238839774969
OM,2019-04,68.9836495393467
OM,2019-05,73.3999600239856
OM,2019-06,79.2099985047616
OM,2019-07,78.5409760071922
OM,2019-08,81.6793178074227
OM,2019-09,73.813945548319
OM,2019-10,68.4630478248451
OM,2019-11,61.0687485685802
OM,2019-12,64.8457417677534
DY,2019-01,76.1184932341826
DY,2019-02,81.4841089670829
DY,2019-03,85.3783355671987
DY,2019-04,86.1184894329599
DY,2019-05,86.094674556213
DY,2019-06,91.5491441489934
DY,2019-07,93.4632683658171
DY,2019-08,89.9979184013322
DY,2019-09,89.8635697372872
DY,2019-10,87.0979103075839
DY,2019-11,82.9886914378029
DY,2019-12,83.5122102970913
QF,2019-01,83.9544536998051
QF,2019-02,81.385127131431
QF,2019-03,81.6842069863126
QF,2019-04,84.5619060781046
QF,2019-05,82.4742872016951
QF,2019-06,83.3019590266253
QF,2019-07,84.0480620700401
QF,2019-08,82.9024722724367
TO,2019-05,88.0557691255996
WY,2019-01,82.7869770132996
WY,2019-02,79.9708753648975
WY,2019-03,78.6526256840781
WY,2019-04,84.3821006580445
WY,2019-05,72.5450605272648
WY,2019-06,74.4127868518862
WY,2019-07,80.7004585847183
WY,2019-08,79.8226509836869
WY,2019-09,72.4749121279079
BL,2019-01,77.9588827913834
BL,2019-02,84.1392802210397
BL,2019-03,84.407535068351
BL,2019-04,81.7714548876697
BL,2019-05,81.3614813790474
BL,2019-06,86.0386978356744
BL,2019-07,89.1434815986713
BL,2019-08,76.0962265286662
BL,2019-09,80.4324030248626
BL,2019-10,83.464144260749
BL,2019-11,83.3456542156015
BL,2019-12,78.1482329265559
PC,2019-01,85.5
PC,2019-02,87.9
PC,2019-03,87.7
PC,2019-04,87.6
PC,2019-05,83.2
PC,2019-06,88.6
PC,2019-07,91.9
PC,2019-08,92.1
PC,2019-09,89.8
PC,2019-10,88.9
PC,2019-11,88.6
PC,2019-12,87.6
QF,2019-09,82.9398150477859
QF,2019-10,83.7966628015358
QF,2019-11,84.4791366936476
QF,2019-12,84.8415858197112
QR,2019-01,69.2236248083695
QR,2019-02,67.2781735584261
QR,2019-03,67.6099540021562
QR,2019-04,75.6876580249606
QR,2019-05,66.0539665596138
QR,2019-06,71.9129667066147
QR,2019-07,79.5260358508888
QR,2019-08,80.7631652199357
QR,2019-09,70.5610586841413
QR,2019-10,68.4704933288948
QR,2019-11,67.089247961341
QR,2019-12,72.4490266487211
7R,2019-01,62.2
7R,2019-02,57.7452973288724
7R,2019-03,59.8
7R,2019-04,62.1128710555476
FR,2019-01,91.0
FR,2019-02,96.0
FR,2019-03,96.0
FR,2019-04,96.0
FR,2019-05,96.0
FR,2019-06,97.0
FR,2019-07,97.0
FR,2019-08,97.0
FR,2019-09,96.0
FR,2019-10,96.0
FR,2019-11,96.0
FR,2019-12,95.0
SP,2019-01,67.7900068179605
SP,2019-02,73.6692353289864
SP,2019-03,76.1048254520839
SP,2019-04,78.561293984109
SP,2019-05,82.0460006865774
SP,2019-06,79.341921465156
SP,2019-07,84.3866980064421
SQ,2019-01,83.4830964130515
SQ,2019-02,80.4031927957429
SQ,2019-03,80.9894385769872
SQ,2019-04,83.1473643709119
SQ,2019-05,79.8116485325043
SQ,2019-06,86.7372762208267
SQ,2019-07,85.9404481661845
SQ,2019-08,86.2833453496756
SQ,2019-09,85.3765201775363
SQ,2019-10,84.4461508241219
SQ,2019-11,84.7353154459753
5N,2019-08,88.4
5N,2019-09,84.6
5N,2019-10,83.6
5N,2019-11,80.7
5N,2019-12,77.1
SP,2019-08,89.4542011019284
SP,2019-09,74.2128570733369
SP,2019-10,71.9310538116592
SP,2019-11,75.3698954428882
SP,2019-12,67.3458614864865
TR,2019-01,84.3717311715481
TR,2019-02,85.3058269996381
TR,2019-03,85.5067567567568
TR,2019-04,86.7702936096718
TR,2019-05,85.3367125271542
TR,2019-06,86.1308918277382
TR,2019-07,86.8780772220783
TR,2019-08,88.5880077369439
TR,2019-09,85.1775249913823
TR,2019-10,85.5881314023313
TR,2019-11,86.664357464496
TR,2019-12,88.7019230769231
SQ,2019-12,87.5383408853259
H2,2019-01,83.9093937732431
H2,2019-02,83.0379841301516
H2,2019-03,81.86648174604
H2,2019-04,87.3935474636809
H2,2019-05,82.6657605770834
H2,2019-06,82.1331238612684
H2,2019-07,84.9436541658969
H2,2019-08,85.7965451055662
H2,2019-09,84.1904761904762
H2,2019-10,77.1375464684015
H2,2019-11,78.9115646258503
H2,2019-12,85.7142857142857
BC,2019-01,75.402979037473
BC,2019-02,84.2504335260116
BC,2019-03,99.1762383837276
BC,2019-04,77.4666666666667
BC,2019-05,80.6122448979592
BC,2019-06,82.313829787234
BC,2019-07,81.973203410475
BC,2019-08,89.7836538461539
BC,2019-09,87.920298879203
BC,2019-10,85.1698511166253
BC,2019-11,84.5268542199489
BC,2019-12,78.6864931846344
5N,2019-01,79.4
5N,2019-02,78.2317360494153
5N,2019-03,81.2130386626573
5N,2019-04,81.4436116279245
5N,2019-05,86.7
5N,2019-06,84.2
5N,2019-07,87.3
WN,2019-01,76.2262042799132
WN,2019-02,80.8065089050099
WN,2019-03,85.6868904120978
WN,2019-04,84.8722503543966
WN,2019-05,86.5042140760698
WN,2019-06,87.6540333932933
WN,2019-07,85.8308661285649
WN,2019-08,83.3933806354766
WN,2019-09,81.0302927077894
WN,2019-10,83.8180564834232
WN,2019-11,81.1122671300774
WN,2019-12,84.1574242823547
SG,2019-01,90.094411557106
SG,2019-02,91.4362766923764
SG,2019-03,91.8185004447695
SG,2019-04,92.9184860985893
SG,2019-05,92.8449901629054
SG,2019-06,92.0646935248539
SG,2019-07,89.8415120312669
SG,2019-08,88.4676288679332
SG,2019-09,88.1501877794024
SG,2019-10,86.6890728498075
SG,2019-11,90.8269550046735
SG,2019-12,91.5265761473118
NK,2019-01,78.9800820139196
NK,2019-02,80.9589293983852
NK,2019-03,87.5637372767662
NK,2019-04,83.2161481103542
NK,2019-05,84.5681710061932
NK,2019-06,87.093794047461
NK,2019-07,88.2690828930448
NK,2019-08,85.2839624955436
NK,2019-09,79.8310349257647
XQ,2019-04,80.9176027496477
XQ,2019-05,75.269180978683
XQ,2019-06,80.548395892108
NK,2019-10,85.1060814402256
NK,2019-11,82.4917594304725
NK,2019-12,86.7694526391348
UL,2019-01,85.712687697616
UL,2019-02,84.1341947329266
UL,2019-03,85.024920291931
UL,2019-04,84.3524444273235
UL,2019-05,76.1896761411096
UL,2019-06,81.0907939737398
UL,2019-07,79.7820458252548
UL,2019-08,84.3099062996488
UL,2019-09,78.7707403497256
UL,2019-10,81.6627783456094
UL,2019-11,81.4405024931676
UL,2019-12,85.5161526920357
SY,2019-01,73.9843694104797
SY,2019-02,80.9380005325595
SY,2019-03,86.1935886980038
SY,2019-04,79.4942241731745
SY,2019-05,81.6295704294161
SY,2019-06,74.5941234229243
SY,2019-07,78.7801886564577
SY,2019-08,79.0462363585487
SY,2019-09,75.4053621131075
SY,2019-10,75.7861206176857
SY,2019-11,77.3531447507768
SY,2019-12,79.1257721504188
XQ,2019-01,74.9281651834188
XQ,2019-02,81.574865967475
XQ,2019-03,86.0112201448708
TP,2019-01,72.5913792991205
TP,2019-02,72.9753598036115
TP,2019-03,79.9142209404055
TP,2019-04,83.4217257225856
TP,2019-05,82.4239677807592
TP,2019-06,84.3869922665448
TJ,2019-01,60.8160649239665
TJ,2019-02,58.6253763003798
TJ,2019-03,62.2586791101692
TJ,2019-04,58.2564141442859
TJ,2019-05,56.1824405292299
TJ,2019-06,54.5886955886731
TJ,2019-07,61.9486966113831
TJ,2019-08,58.1409180496842
TJ,2019-09,50.4290060108488
TJ,2019-10,48.1143874723354
TJ,2019-11,54.5980834652565
TJ,2019-12,62.9714659429591
TO,2019-01,86.0457642199764
TO,2019-02,88.6747362594208
TO,2019-03,91.1093381247209
TO,2019-04,89.1858959476326
OR,2019-01,92.3769440922304
OR,2019-02,93.8992109830399
OR,2019-03,91.9565954660008
OR,2019-04,90.7727097309671
OR,2019-05,90.5941485086198
OR,2019-06,93.3531649157237
OR,2019-07,92.5440479389104
OR,2019-08,95.3704145809022
OR,2019-09,93.111138256116
TK,2019-08,84.7521314402463
TK,2019-09,82.9019108373546
TK,2019-10,83.3070906988195
TK,2019-11,82.4109875862438
TK,2019-12,80.6707750552195
OR,2019-10,94.0935326077758
OR,2019-11,90.7380823684333
OR,2019-12,90.3026583642677
TK,2019-01,79.4257474753711
TK,2019-02,79.8226157381655
TK,2019-03,80.8901405267621
TK,2019-04,82.8560342894946
TK,2019-05,77.48753202285
TK,2019-06,80.5385526252768
TK,2019-07,83.1939412147902
UA,2019-01,80.1760655958243
UA,2019-02,78.6586513376575
UA,2019-03,83.7893858945919
UA,2019-04,83.7333936476811
UA,2019-05,85.2869275852158
UA,2019-06,89.4516442773025
UA,2019-07,89.4009395228442
UA,2019-08,87.7153235287595
UA,2019-09,81.6047578878208
UA,2019-10,82.1360989327492
UA,2019-11,80.17885445649151
UA,2019-12,85.4342055910291
HY,2019-01,75.2330308208813
HY,2019-02,71.4025187638363
HY,2019-03,74.7975665753823
OZ,2017-02,87.6105945934783
Y4,2019-01,81.4163736815671
Y4,2019-02,81.3394390383515
Y4,2019-03,86.6157760814249
Y4,2019-04,84.5559845559846
Y4,2019-05,87.9343629343629
Y4,2019-06,89.3034825870647
Y4,2019-07,88.8127853881279
Y4,2019-08,83.4418604651163
Y4,2019-09,82.9085457271364
Y4,2019-10,85.7769118363371
Y4,2019-11,88.9161353604708
Y4,2019-12,88.2646125962845
VY,2019-01,78.8708798857323
VY,2019-02,84.061527880508
VY,2019-03,88.7316901814208
VY,2019-04,83.2057356352575
VY,2019-05,84.4546235327798
VY,2019-06,88.9064976228209
VY,2019-07,90.4126824358329
VY,2019-08,92.2426653406265
VY,2019-09,89.7850888829928
VY,2019-10,87.1082199881727
VY,2019-11,85.6368563685637
VY,2019-12,83.9190221543163
WS,2019-01,80.4717308359348
WS,2019-02,86.9715603382014
WS,2019-03,87.0077415011781
WS,2019-04,87.6692279546286
R3,2019-01,67.7
R3,2019-02,70.2
R3,2019-03,67.1
R3,2019-04,62.1
R3,2019-05,60.4
W6,2019-01,89.114932885906
W6,2019-02,94.4657402970771
W6,2019-03,94.2047377326565
W6,2019-04,92.393543956044
W6,2019-05,94.2245543894719
W6,2019-06,95.0955001618647
W6,2019-07,95.5491852745926
W6,2019-08,96.4766081871345
W6,2019-09,94.8291502872694
W6,2019-10,95.4716981132076
W6,2019-11,93.0981887511916
W6,2019-12,89.6676538334979
MF,2019-01,80.8672489934662
MF,2019-02,85.5984485224927
MF,2019-03,82.5959213686705
MF,2019-04,83.0486004772361
MF,2019-05,83.2257084772514
MF,2019-06,84.2135156747528
MF,2019-07,85.2817104222724
MF,2019-08,88.6970854967515
MF,2019-09,83.7371140840996
MF,2019-10,84.5422813787688
MF,2019-11,83.7634049968179
MF,2019-12,82.6244521793153
R3,2019-06,73.5
R3,2019-07,83.0
R3,2019-08,84.4
R3,2019-09,76.3
R3,2019-10,71.9
R3,2019-11,68.6
R3,2019-12,64.5
TN,2018-07,88.0200359981809
TN,2018-08,85.3654358221645
TN,2018-09,88.5417404909748
TN,2018-10,85.9103739038126
TN,2018-11,84.6516335004973
TN,2018-12,76.517842725658
SU,2017-02,77.6760540605607
SU,2017-03,79.3919505453077
SU,2017-04,83.59003602381
SU,2017-05,79.6733968375641
SU,2017-06,85.0974241099046
SU,2017-07,89.0095898464753
SU,2017-08,88.1993196990725
SU,2017-09,84.3008247476458
SU,2017-10,80.9439409961072
SU,2017-11,77.9733546036605
SU,2017-12,77.1231869384971
SU,2018-01,75.0
SU,2018-02,76.0544838333406
SU,2018-03,78.3661387657615
SU,2018-04,79.1508354705741
SU,2018-05,74.8670730440929
SU,2018-06,83.7337349515513
SU,2018-07,89.3002914330371
SU,2018-08,89.1643704017971
SU,2018-09,85.3706940865107
SU,2018-10,81.1224893757673
SU,2018-11,76.035208572522
SU,2018-12,74.9418477693279
AR,2017-04,85.2683842094066
AR,2017-05,81.0328269232579
AR,2017-06,80.9570188481895
AR,2017-07,84.5110710693785
AR,2017-08,81.923294532554
AR,2017-09,84.1826243712925
AR,2017-10,83.3068871782671
AR,2017-11,81.2955878890084
AR,2017-12,82.0811476424221
AR,2018-01,84.2678735881402
AR,2018-02,85.6377466471256
AR,2018-03,81.9444579548302
AR,2018-04,80.3694454291395
AR,2018-05,77.1915635822606
AR,2018-06,73.8804344427455
AR,2018-07,79.9601414622211
AR,2018-08,76.7840151394172
AR,2018-09,80.5384537081371
AR,2018-10,75.6734006734007
AR,2018-11,75.1875575156967
AR,2018-12,75.9987865476232
TN,2017-02,74.1017780943952
TN,2017-03,78.5574613277843
TN,2017-04,78.8406275090766
TN,2017-05,82.1211313597586
TN,2017-06,82.5022009737431
TN,2017-07,90.1912035554964
TN,2017-08,85.0437926845285
TN,2017-09,90.319905180838
TN,2017-10,89.9482182539892
TN,2017-11,90.4482966738197
TN,2017-12,83.0368131470354
TN,2018-01,79.6560947880447
TN,2018-02,81.8967415043243
TN,2018-03,79.950231070032
TN,2018-04,83.6403042675765
TN,2018-05,85.3454388336177
TN,2018-06,83.100682077197
AR,2017-02,85.6948420516837
AR,2017-03,81.9598781640584
BX,2017-02,90.7914386938649
BX,2017-03,81.4011944243727
BX,2017-04,84.1467081646445
BX,2017-05,83.5427523812855
BX,2017-06,85.9912285167756
BX,2017-07,85.3680935076023
BX,2017-08,89.1693583043376
BX,2017-09,83.0947769626063
BX,2017-10,84.561511643062
BX,2017-11,87.248669728063
BX,2017-12,84.074214387766
BX,2018-01,87.8739916329268
BX,2018-02,87.0616701456885
BX,2018-03,83.04929853033
BX,2018-04,86.3542094960293
BX,2018-05,85.1943697874816
BX,2018-06,86.8410106897353
BX,2018-07,85.1087734785569
BX,2018-08,86.8382383811243
BX,2018-09,83.090484859763
BX,2018-10,84.10964573825
BX,2018-11,84.0698122415432
BX,2018-12,81.3504592596913
TY,2017-02,71.1111111111111
TY,2017-03,59.9465130631557
TY,2017-04,68.8982775430614
TY,2017-05,68.3527131782946
TY,2017-06,70.5251009809579
TY,2017-07,70.1385325808107
TY,2017-08,75.958897141113
TY,2017-09,68.7663637763745
TY,2017-10,76.6819003082155
TY,2017-11,73.6690270128508
TY,2017-12,70.7252162341983
TY,2018-01,74.039703982145
TY,2018-02,70.2467343976778
TY,2018-03,65.1515151515152
TY,2018-04,69.620253164557
TY,2018-05,62.3529411764706
TY,2018-06,70.3683342495877
TY,2018-07,66.1538461538461
TY,2018-08,76.1455403320933
S4,2017-06,73.2306637171873
S4,2017-07,81.5465707272586
S4,2017-08,84.191611517728
S4,2017-09,75.8572382720522
S4,2017-10,73.2711037993396
S4,2017-11,65.7906857215329
S4,2017-12,63.9409618076385
S4,2018-01,61.713593150319
S4,2018-02,65.0807692307692
S4,2018-03,78.018018018018
S4,2018-04,72.5499524262607
S4,2018-05,75.5555555555556
JL,2017-02,76.8825505507678
JL,2017-03,80.6261929199412
JL,2017-04,74.5953264513457
JL,2017-05,75.057322871696
JL,2017-06,77.7858396974025
JL,2017-07,76.7106579186297
JL,2017-08,81.2801585477941
JL,2017-09,81.0987721198989
JL,2017-10,80.5240504856628
JL,2017-11,80.5403856017862
JL,2017-12,73.4938886636158
TY,2018-09,66.0953177257525
TY,2018-10,72.4849777088583
TY,2018-11,67.3664378953035
TY,2018-12,69.5316214931051
HZ,2017-02,67.0201376039247
HZ,2017-03,66.7400113630127
HZ,2017-04,65.5232977710127
HZ,2017-05,66.0
HZ,2017-06,73.5529960027369
HZ,2017-07,82.2058975363944
HZ,2017-08,86.7686948837642
HZ,2017-09,77.4861620962022
HZ,2017-10,71.2090650476072
HZ,2017-11,71.6313702396399
HZ,2017-12,71.4927799217613
HZ,2018-01,66.8
HZ,2018-02,70.7648180449585
HZ,2018-03,71.4832352060552
HZ,2018-04,66.2934370882892
HZ,2018-05,66.9930678316363
HZ,2018-06,79.7241671528286
HZ,2018-07,87.295075332066
HZ,2018-08,89.281102320059
HZ,2018-09,81.5416790518451
HZ,2018-10,72.5427781301484
HZ,2018-11,71.0698819559162
HZ,2018-12,67.8677590628395
OS,2017-02,66.8869795109055
OS,2017-03,69.1903259726604
OS,2017-04,79.2219274977896
OS,2017-05,74.0786240786241
OS,2017-06,78.5001994415636
OS,2017-07,85.2549889135255
OS,2017-08,84.1234010534236
OS,2017-09,80.7431082700759
OS,2017-10,77.7827248441674
OS,2017-11,72.9759299781182
OS,2017-12,73.6928104575163
OS,2018-01,69.7495605403357
OS,2018-02,72.6623923577735
OS,2018-03,74.9738532870011
OS,2018-04,77.3783301479362
OS,2018-05,75.0791476205697
OS,2018-06,81.552279264581
OS,2018-07,85.4713728628566
OS,2018-08,86.3725929386809
OS,2018-09,84.977199299203
OS,2018-10,82.0208031851261
OS,2018-11,76.435182683234
OS,2018-12,75.2136195318221
AS,2017-05,87.0320016732901
AS,2017-06,87.7402387214242
AS,2017-07,87.4439461883408
AS,2017-08,86.4144285434228
AS,2017-09,83.2238282961016
AS,2017-10,84.1663166736665
AS,2017-11,84.6767422334173
AS,2017-12,82.6329416450906
AS,2018-01,76.3842281879195
AS,2018-02,79.6777905638665
AS,2018-03,85.3761283851555
J2,2017-02,63.5108057180569
J2,2017-03,63.4370687007048
J2,2017-04,70.6381561355032
J2,2017-05,69.1473796512008
J2,2017-06,69.8133030079378
J2,2017-07,82.3502146687861
J2,2017-08,83.9565357278657
J2,2017-09,74.6012828291584
J2,2017-10,60.2339789861667
J2,2017-11,60.8233388513717
J2,2017-12,66.0662086351518
J2,2018-01,66.6023116982091
J2,2018-02,67.9803476496807
J2,2018-03,66.0248746646374
J2,2018-04,71.3210335095492
J2,2018-05,68.1567503007651
J2,2018-06,72.8669610395885
J2,2018-07,80.8644012356896
J2,2018-08,83.6940486665887
J2,2018-09,75.4210850065644
J2,2018-10,65.8714487020048
J2,2018-11,66.5083217839088
J2,2018-12,66.5070319516328
S4,2017-02,66.6754753096119
S4,2017-03,76.1420493151916
S4,2017-04,75.668206683484
S4,2017-05,71.626439342754
S4,2018-06,70.5576616292434
S4,2018-07,85.1515151515152
S4,2018-08,87.4617737003058
S4,2018-09,75.4325259515571
QU,2018-01,98.3607146708847
QU,2018-02,97.9875673640219
QU,2018-03,97.1598857921479
QU,2018-04,95.9754280791184
QU,2018-05,93.5707817687896
QU,2018-06,95.260964549944
QU,2018-07,97.623021362146
QU,2018-08,98.3381744631669
QU,2018-09,98.3911657689957
QU,2018-10,93.420489320881
QU,2018-11,99.9924038919695
QU,2018-12,91.4301191217492
CJ,2017-02,66.6203862198385
CJ,2017-03,68.8373904576436
CJ,2017-04,71.6560246513549
CJ,2017-05,69.8218656773503
CJ,2017-06,75.486058865538
CJ,2017-07,78.3238080784739
CJ,2017-08,78.9821458133006
CJ,2017-09,79.500016019993
CJ,2017-10,74.5743059386776
CJ,2017-11,72.1914778977617
CJ,2017-12,72.0045582093878
CJ,2018-01,64.7706227218572
CJ,2018-02,68.6686020958153
CJ,2018-03,72.5071024578414
CJ,2018-04,70.2598172063067
CJ,2018-05,74.3665046309487
CJ,2018-06,80.0058157850098
CJ,2018-07,83.0547090266486
CJ,2018-08,81.855136614993
CJ,2018-09,78.4010665416508
CJ,2018-10,73.4828501539756
CJ,2018-11,72.4391243416626
CJ,2018-12,69.1114896235068
AS,2017-02,80.3980099502487
AS,2017-03,85.8630952380952
AS,2017-04,87.1967071057192
TX,2017-02,85.028743636372
TX,2017-03,88.1723291748632
TX,2017-04,88.3898481630528
TX,2017-05,79.1079174055297
TX,2017-06,81.4740063199951
AS,2018-04,84.7720855183542
AS,2018-05,85.7950116913484
AS,2018-06,88.7670705904982
AS,2018-07,88.2841328413284
AS,2018-08,86.2016390318277
AS,2018-09,81.0307955517536
AS,2018-10,84.1701244813278
AS,2018-11,84.4065656565657
AS,2018-12,82.6202661207779
BA,2017-02,76.8008948545861
BA,2017-03,79.7795847053289
BA,2017-04,82.8819792711468
BA,2017-05,80.2761855132882
BA,2017-06,83.5543421736869
BA,2017-07,85.7052857052857
BA,2017-08,85.6368221941992
BA,2017-09,84.4667797937606
BA,2017-10,82.4234268870947
BA,2017-11,80.3486200456526
BA,2017-12,80.8872043237173
BA,2018-01,77.3275743863979
BA,2018-02,77.9959830395001
BA,2018-03,82.0736050652948
BA,2018-04,81.0404548722306
BA,2018-05,81.633669530569
BA,2018-06,87.1282734132268
BA,2018-07,87.1066722820528
BA,2018-08,86.168020366105
BA,2018-09,83.3417978669375
BA,2018-10,82.9624960605106
BA,2018-11,80.5984424101653
BA,2018-12,80.3744612068966
SN,2017-02,72.8051730080912
SN,2017-03,74.7782483197438
SN,2017-04,81.0394070098603
SN,2017-05,76.497446382306
SN,2017-06,79.6779968055731
SN,2017-07,85.3208758053545
SN,2017-08,84.9995944502646
SN,2017-09,82.5261719096593
SN,2017-10,78.9120590372897
SN,2017-11,74.4846901618109
SN,2017-12,77.1952551621891
SN,2018-01,74.4001338983809
SN,2018-02,76.8871788715992
SN,2018-03,79.5592114918583
SN,2018-04,82.8581568611551
SN,2018-05,80.3241396066169
SN,2018-06,81.6353940890308
SN,2018-07,86.3784851477627
SN,2018-08,86.1361126694594
SN,2018-09,83.7286949786208
SN,2018-10,81.1956804965978
SN,2018-11,76.3137072376076
SN,2018-12,76.287359025097
K6,2017-02,53.7638394798566
K6,2017-03,44.5593563758522
K6,2017-04,43.4692035275328
K6,2017-05,39.722790337737
K6,2017-06,34.9946240412874
K6,2017-07,44.944162849321
K6,2017-08,75.3474548285135
K6,2017-09,71.7527644003071
K6,2017-10,69.3319725553995
K6,2017-11,64.6156189960305
K6,2017-12,68.7351998885639
K6,2018-01,66.8506661918292
K6,2018-02,72.8323465657252
K6,2018-03,75.7839931153184
K6,2018-04,70.5151935114823
K6,2018-05,57.1041803818301
K6,2018-06,69.9603406400836
K6,2018-07,69.5966759109098
K6,2018-08,75.1385166944304
K6,2018-09,65.6148029086825
K6,2018-10,72.4754950332215
K6,2018-11,73.8993900597862
K6,2018-12,62.7609798293556
JD,2017-02,0.0
JD,2017-03,0.0
JD,2017-04,0.0
JD,2017-05,0.0
JD,2017-06,0.0
JD,2017-07,0.0
JD,2017-08,0.0
JD,2017-09,0.0
JD,2017-10,0.0
JD,2017-11,0.0
JD,2017-12,0.0
JD,2018-01,85.1706191900225
JD,2018-02,91.0745020031345
JD,2018-03,89.9099986041142
JD,2018-04,90.361706627891
JD,2018-05,87.710390388839
JD,2018-06,89.2693067922587
JD,2018-07,89.9626261149709
JD,2018-08,92.1350942132954
JD,2018-09,87.3248954954905
JD,2018-10,89.1884624403971
JD,2018-11,86.0843538365681
JD,2018-12,87.7792638140315
EU,2017-06,0.0
EU,2017-08,0.0
EU,2017-09,0.0
EU,2017-10,0.0
EU,2017-11,0.0
EU,2017-12,0.0
OZ,2017-03,77.0674480139122
OZ,2017-04,81.1306241567043
OZ,2017-05,78.2510842280465
OZ,2017-06,82.9255434438455
OZ,2017-07,82.7360094538781
OZ,2017-08,86.6074496391763
OZ,2017-09,82.6478080937258
OZ,2017-10,82.7474297849285
OZ,2017-11,85.8972024053279
OZ,2017-12,84.1374699258216
OZ,2018-01,87.2163679093876
CX,2017-02,83.9797592534043
CX,2017-03,83.8834481868676
CX,2017-04,87.3333623615908
CX,2017-05,85.1988017122684
CX,2017-06,85.9830538665499
CX,2017-07,87.2382884877457
CX,2017-08,86.5367117982302
CX,2017-09,82.1419114600978
CX,2017-10,82.0531515546005
CX,2017-11,84.5306796365865
CX,2017-12,85.5560791746837
EU,2017-02,0.0
EU,2017-03,0.0
EU,2017-04,0.0
EU,2017-05,0.0
G5,2017-02,0.0
G5,2017-03,0.0
G5,2017-04,0.0
G5,2017-05,0.0
QG,2017-02,68.7647807237052
QG,2017-03,76.5230841035271
QG,2017-04,78.642876782989
QG,2017-05,79.0513833992095
QG,2017-06,80.2721088435374
OU,2017-04,71.2424772388252
OU,2017-05,68.9386051561346
OU,2017-06,76.5815356986239
OU,2017-07,79.8888636345824
