country_iata,date,gdp,total_cases,total_deaths,stringency_index,reproduction_rate,population,population_density,airline_iata,passenger_load_factor_pct,seats,airline_type
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,144,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,4458,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,4458,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,4458,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,4458,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,4458,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,6258,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,6258,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,6258,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,6258,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,6258,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2764,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,5066,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2675,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,5066,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,372,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,372,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,372,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,372,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,372,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,8854,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,8854,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,8854,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,8854,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,8854,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2019730,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2019730,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2019730,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2019730,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,2019730,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,1663,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,57.11181435,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,7581,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,7581,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,7581,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,7581,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,7581,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,144,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2604,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2604,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2604,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2604,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2604,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2764,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6068,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6068,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6068,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6068,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6068,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,63790,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,63790,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,63790,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,63790,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,63790,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,7581,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,7581,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,7581,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,7581,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,7581,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5003,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5003,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5003,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5003,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5003,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2763,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2763,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2763,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2763,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2763,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2763,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2763,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2763,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2763,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2763,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,585,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,585,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,585,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,585,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,585,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2755,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2755,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2755,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2755,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2755,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8417,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8417,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8417,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8417,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8417,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6437,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6437,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6437,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6437,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6437,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,14530,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,14530,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,14530,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,14530,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,14530,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2675,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6187,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6187,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6187,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6187,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6187,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2418,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2418,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2418,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2418,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2418,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,13502,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,13502,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,13502,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,13502,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,13502,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6123,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6123,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6123,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6123,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6123,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2928,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2928,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2928,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2928,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2928,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,957,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,957,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,957,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,957,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,957,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5003,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5003,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5003,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5003,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5003,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8417,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8417,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8417,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8417,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8417,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2389,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2389,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2389,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2389,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2389,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,58993,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,58993,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,58993,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,58993,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,58993,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6281,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6281,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6281,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6281,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6281,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,4252,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,4252,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,4252,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,4252,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,4252,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,1663,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,144,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,144,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,4458,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,4458,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,4458,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,4458,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,4458,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6258,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6258,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6258,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6258,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,6258,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2764,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2764,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5066,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2675,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2675,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5066,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,5066,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,372,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,372,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,372,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,372,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,372,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8854,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8854,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8854,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8854,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,8854,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2019730,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2019730,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2019730,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2019730,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,2019730,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,1663,Mainline
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,1663,Regional
JP,2021-04,0.323256833,592771,10243,49.07,1.07,123951696,347.778,JL,29.87298857,1663,Regional
JP,2021-07,-0.340446167,926604,15193,50.46,1.71,123951696,347.778,JL,60.8388521,1588,Regional
JP,2021-07,-0.340446167,926604,15193,50.46,1.71,123951696,347.778,JL,60.8388521,1588,Regional
JP,2021-07,-0.340446167,926604,15193,50.46,1.71,123951696,347.778,JL,60.8388521,1588,Mainline
JP,2021-07,-0.340446167,926604,15193,50.46,1.71,123951696,347.778,JL,60.8388521,1588,Regional
JP,2021-07,-0.340446167,926604,15193,50.46,1.71,123951696,347.778,JL,60.8388521,1588,Regional
JP,2021-07,-0.340446167,926604,15193,50.46,1.71,123951696,347.778,JL,60.8388521,2318459,Regional
JP,2021-07,-0.340446167,926604,15193,50.46,1.71,123951696,347.778,JL,60.8388521,2318459,Regional
JP,2021-07,-0.340446167,926604,15193,50.46,1.71,123951696,347.778,JL,60.8388521,2318459,Mainline
JP,2021-07,-0.340446167,926604,15193,50.46,1.71,123951696,347.778,JL,60.8388521,2318459,Regional
JP,2021-07,-0.340446167,926604,15193,50.46,1.71,123951696,347.778,JL,60.8388521,2318459,Regional
