airline_iata,date,passenger_load_factor_pct,country_iata,stringency_index,seats_y
EI,2020-07,24.69615512,IE,44.44,253449
EI,2020-08,29.71244901,IE,67.13,300084
EI,2020-09,25.96569891,IE,52.31,301279
EI,2020-10,17.79588142,IE,81.48,290519
EI,2020-11,15.95451572,IE,81.48,184266
EI,2020-12,35.2653729,IE,84.26,203028
EI,2020-01,71.72069013,IE,0.0,1080471
EI,2020-02,70.99046408,IE,0.0,1039056
EI,2020-03,45.48094418,IE,85.19,1021278
EI,2020-04,4.542500181,IE,90.74,118959
EI,2020-05,7.68601217,IE,83.33,114133
EI,2020-06,15.80520837,IE,44.44,130498
AV,2020-01,81.31111111,CO,0.0,2962120
AV,2020-02,79.58587089,CO,0.0,2735406
AV,2020-03,64.76645826,CO,87.96,1794737
AV,2020-04,51.35135135,CO,90.74,4750
AV,2020-05,80.0,CO,87.04,23056
G4,2020-01,82.15215119,US,0.0,1351170
G4,2020-02,82.16764014,US,0.0,1515501
G4,2020-03,59.86056757,US,72.69,1619177
G4,2020-04,19.97589008,US,72.69,295899
AV,2020-06,69.8630137,CO,87.04,17248
AV,2020-07,60.31746032,CO,87.04,19475
AV,2020-08,53.19148936,CO,87.04,17620
AV,2020-09,66.66666667,CO,71.3,236158
AV,2020-10,70.03816794,CO,65.74,530583
AV,2020-11,64.25178147,CO,60.19,816001
AV,2020-12,61.6988417,CO,60.19,1070273
AV,2021-01,54.74198047,CO,81.02,1268728
AV,2021-02,58.82352941,CO,81.02,1012461
AV,2021-03,77.41935484,CO,81.02,971958
AV,2021-04,66.75546302,CO,75.93,1007961
AV,2021-05,67.56470777,CO,62.96,1147086
AV,2021-06,76.99612205,CO,59.26,1420557
AV,2021-07,77.67145136,CO,46.3,1591226
G4,2020-05,47.62783069,US,72.69,828504
G4,2020-06,57.79892963,US,68.98,1524393
G4,2020-07,51.16794333,US,68.98,1791765
G4,2020-08,44.44313161,US,68.98,1483608
G4,2020-09,58.04118551,US,66.2,862599
G4,2020-10,63.5851749,US,66.2,1279590
G4,2020-11,58.14650951,US,75.46,1223364
G4,2020-12,54.77074229,US,71.76,1269729
G4,2021-01,57.83271012,US,71.76,993471
G4,2021-02,53.29468964,US,68.06,1359630
AV,2021-08,78.93582008,CO,46.3,1613665
AV,2021-09,77.4822695,CO,46.3,1523831
G4,2021-03,56.04340516,US,56.02,2065872
G4,2021-04,64.44983375,US,54.09,1634577
G4,2021-05,69.34453424,US,56.02,1547274
G4,2021-06,78.33722107,US,58.83,2171085
VW,2020-07,31.1117817,MX,70.83,51384
VW,2020-08,32.02076872,MX,74.54,64872
VW,2020-09,41.76841276,MX,73.61,46392
VW,2020-10,38.3547628,MX,71.76,66216
VW,2020-11,40.88893143,MX,71.76,69024
VW,2020-12,45.44998432,MX,71.76,69072
VW,2021-01,0.0,MX,71.76,56352
VW,2021-02,0.0,MX,60.65,51984
VW,2021-03,0.0,MX,47.22,65568
VW,2021-04,0.0,MX,44.44,62280
VW,2020-01,49.72372001,MX,0.0,119568
VW,2020-02,48.35607587,MX,0.0,107916
VW,2020-03,35.64213845,MX,82.41,103492
VW,2020-04,10.41722746,MX,82.41,22344
VW,2020-05,15.84346177,MX,82.41,26832
VW,2020-06,24.71706958,MX,70.83,34536
VW,2021-05,0.0,MX,44.44,64200
VW,2021-06,0.0,MX,44.44,70608
VW,2021-07,0.0,MX,67.13,82344
VW,2021-08,0.0,MX,61.57,83496
VW,2021-09,0.0,MX,38.89,76568
VW,2021-10,0.0,MX,38.89,80632
AH,2020-01,73.97542657,DZ,0.0,580808
AH,2020-02,72.99008295,DZ,0.0,534826
AH,2020-03,70.34236676,DZ,86.57,313904
AH,2020-04,0.0,DZ,76.85,726
AH,2020-05,0.0,DZ,76.85,132
OB,2020-01,82.369648,BO,0.0,120824
OB,2020-02,76.12855257,BO,0.0,128313
OB,2020-03,65.65516707,BO,0.0,95204
OB,2020-04,73.96449704,BO,96.3,829
OB,2020-05,58.82386299,BO,93.52,3088
OB,2020-06,68.90920757,BO,89.81,14133
OB,2020-07,65.26317417,BO,89.81,27721
OB,2020-08,63.93587832,BO,89.81,59809
OB,2020-09,81.9749261,BO,81.48,77109
OB,2020-10,81.50543626,BO,81.48,114263
OB,2020-11,77.75657061,BO,84.26,158738
OB,2020-12,79.92427949,BO,52.78,201629
9K,2020-01,48.43955968,PR,0.0,68787
9K,2020-02,49.32165117,PR,0.0,65439
9K,2020-03,33.25607248,PR,0.0,56898
9K,2020-04,7.382912919,PR,0.0,37134
9K,2020-05,17.4287979,PR,0.0,43047
9K,2020-06,30.30846224,PR,0.0,53712
9K,2020-07,32.1168431,PR,0.0,64845
9K,2020-08,33.37328139,PR,0.0,61596
9K,2020-09,33.85258484,PR,0.0,60903
9K,2020-10,34.65431401,PR,0.0,60408
9K,2020-11,32.37532334,PR,0.0,55836
9K,2020-12,31.93046749,PR,0.0,56007
9K,2021-01,29.1142642,PR,0.0,53811
9K,2021-02,30.97482027,PR,0.0,49716
9K,2021-03,38.10064046,PR,0.0,62973
9K,2021-04,42.78188773,PR,0.0,61092
9K,2021-05,53.02644165,PR,0.0,66006
9K,2021-06,51.86798539,PR,0.0,85644
BW,2020-01,69.60647037,TT,0.0,307152
BW,2020-02,68.80158143,TT,0.0,280972
BW,2020-03,56.18993282,TT,0.0,293694
BW,2020-04,43.95280236,TT,90.74,284120
BW,2020-05,46.07594937,TT,87.04,61542
BW,2020-06,42.02398801,TT,56.48,35192
BW,2020-07,40.06615321,TT,56.48,96704
BW,2020-08,96.06557377,TT,76.85,121970
BW,2020-09,34.85227171,TT,76.85,85058
BW,2020-10,38.05924971,TT,68.52,74132
BW,2020-11,44.73255425,TT,68.52,83886
BW,2020-12,49.18466544,TT,68.52,128554
KX,2020-01,56.65671777,KY,0.0,43298
KX,2020-02,50.43684532,KY,0.0,26962
KX,2020-03,37.63844872,KY,0.0,12078
KX,2020-04,52.08333333,KY,0.0,122
KX,2020-05,51.52801358,KY,0.0,610
KX,2020-06,41.16409537,KY,0.0,1220
KX,2020-07,41.17344313,KY,0.0,1098
KX,2020-08,55.80705009,KY,0.0,1014
KX,2020-09,52.82149712,KY,0.0,930
KX,2020-10,51.01673102,KY,0.0,1464
KX,2020-11,48.79740981,KY,0.0,2196
KX,2020-12,48.03418803,KY,0.0,2440
CI,2020-01,81.98664081,TW,0.0,1535943
CI,2020-02,64.16169289,TW,0.0,1072870
CI,2020-03,42.5124792,TW,0.0,602325
CI,2020-04,27.5862069,TW,0.0,228113
CI,2020-05,42.01680672,TW,0.0,343415
CI,2020-06,39.23312387,TW,0.0,351564
CI,2020-07,27.46118096,TW,0.0,611966
CI,2020-08,27.38412288,TW,0.0,452170
CI,2020-09,22.95181069,TW,0.0,415240
CI,2020-10,18.99184164,TW,0.0,471936
CI,2020-11,16.55089526,TW,0.0,517235
CI,2020-12,13.53853907,TW,0.0,543582
CI,2021-01,16.26297578,TW,0.0,526887
CI,2021-02,15.60693642,TW,0.0,392687
CI,2021-03,17.9245283,TW,0.0,488929
CI,2021-04,16.50717703,TW,0.0,459763
CI,2021-05,20.71428571,TW,0.0,350702
CI,2021-06,34.23423423,TW,0.0,405317
CI,2021-07,23.19587629,TW,0.0,457208
CI,2021-08,14.37125749,TW,0.0,423691
CI,2021-09,15.14084507,TW,0.0,816999
CI,2021-10,12.25806452,TW,0.0,866677
CI,2021-11,13.39563863,TW,0.0,905487
MU,2020-01,75.27453296,CN,69.91,11286229
MU,2020-02,51.28082711,CN,81.02,2202700
MU,2020-03,56.32706478,CN,73.61,3201164
MU,2020-04,65.07262282,CN,56.94,3341900
MU,2020-05,66.34817754,CN,81.94,5125080
MU,2020-06,68.93734037,CN,78.24,6336034
MU,2020-07,74.42639321,CN,78.24,7993387
MU,2020-08,74.82496888,CN,78.24,9214820
MU,2020-09,77.86252481,CN,54.17,9321167
MU,2020-10,76.55576505,CN,63.43,9641555
MU,2020-11,71.62457486,CN,81.94,8933802
MU,2020-12,68.68478725,CN,78.24,8799061
DE,2020-01,89.52702703,DE,0.0,488002
DE,2020-02,91.34355275,DE,0.0,478760
DE,2020-03,80.28653295,DE,76.85,429950
DE,2020-04,62.22222222,DE,76.85,93006
DE,2020-05,63.23529412,DE,59.72,115462
DE,2020-06,51.51515152,DE,63.43,41276
DE,2020-07,64.32160804,DE,57.87,376726
DE,2020-08,72.88732394,DE,59.72,414154
DE,2020-09,71.97580645,DE,49.54,253041
DE,2020-10,72.54143323,DE,60.65,191237
DE,2020-11,63.49206349,DE,67.59,52676
DE,2020-12,62.6984127,DE,82.41,63244
DE,2021-01,69.09871245,DE,83.33,58837
DE,2021-02,74.59459459,DE,81.48,50596
DE,2021-03,67.80821918,DE,75.0,119638
DE,2021-04,62.14106946,DE,75.0,146160
DE,2021-05,74.55752212,DE,69.44,177996
DE,2021-06,70.36144578,DE,67.59,357899
DE,2021-07,71.82320442,DE,67.59,644341
CM,2020-01,84.22509225,PA,0.0,1331434
CM,2020-02,83.98976982,PA,0.0,1322854
CM,2020-03,73.42309381,PA,79.63,900702
CM,2020-10,69.88674217,PA,58.33,187658
CM,2020-11,78.29794956,PA,58.33,398888
CM,2020-12,74.8047579,PA,76.85,565098
CM,2021-01,63.44053088,PA,76.85,641740
CM,2021-02,69.60582338,PA,74.07,476836
CM,2021-03,74.64424321,PA,68.52,505394
CM,2021-04,72.83854167,PA,65.74,538646
CM,2021-05,77.61870429,PA,61.11,683804
CM,2021-06,78.87952405,PA,61.11,841582
CM,2021-07,78.78598682,PA,70.37,1001148
CM,2021-08,79.57856223,PA,74.54,1023860
CM,2021-09,79.47920189,PA,74.54,1035304
CM,2021-10,82.00280112,PA,55.56,1088694
CM,2021-11,84.53174746,PA,56.48,1126194
OK,2021-08,68.62746315,CZ,40.47,35828
OK,2021-09,57.63435027,CZ,40.35,37096
OK,2021-10,63.31530874,CZ,42.54,25296
OK,2021-11,56.76872896,CZ,45.46,21716
SS,2020-01,80.5772321,FR,0.0,135011
SS,2020-02,81.60829308,FR,0.0,131124
SS,2020-03,72.53249829,FR,87.96,92403
SS,2020-05,14.95296144,FR,75.0,302
SS,2020-06,50.98196393,FR,51.85,13834
SS,2020-07,73.27060058,FR,46.3,54080
SS,2020-08,74.36708185,FR,48.15,70840
SS,2020-09,61.16377098,FR,49.54,51116
SS,2020-10,57.47696596,FR,78.7,64100
SS,2020-11,45.87310693,FR,75.0,32048
SS,2020-12,69.50857735,FR,63.89,64196
SS,2021-01,68.93044742,FR,63.89,86588
SS,2021-02,41.21226906,FR,70.37,49660
SS,2021-03,36.14593144,FR,68.52,35978
SS,2021-04,37.98523132,FR,75.0,33364
SS,2021-05,47.08090639,FR,54.63,40846
SS,2021-06,58.20952056,FR,44.96,74284
SS,2021-07,74.86345013,FR,36.67,133700
OK,2020-01,72.33826056,CZ,0.0,218668
OK,2020-02,65.85600608,CZ,0.0,176212
OK,2020-03,52.29682203,CZ,82.41,80768
OK,2020-05,34.82266298,CZ,42.59,9532
OK,2020-06,49.43262923,CZ,34.72,28866
OK,2020-07,53.10076948,CZ,36.11,91612
OK,2020-08,50.64326139,CZ,36.11,74102
OK,2020-09,46.0801387,CZ,38.89,47484
OK,2020-10,46.99699454,CZ,73.15,25299
OK,2020-11,49.3909127,CZ,69.44,18778
OK,2020-12,47.65302314,CZ,73.15,50826
OK,2021-01,47.51877723,CZ,81.48,33530
OK,2021-02,55.77014902,CZ,78.7,23124
OK,2021-03,46.35889988,CZ,81.48,19272
OK,2021-04,51.15833254,CZ,62.04,16784
OK,2021-05,51.78869962,CZ,56.48,20616
OK,2021-06,64.09174533,CZ,43.52,24426
OK,2021-07,58.65520421,CZ,42.59,34938
D0,2021-07,0.0,US,46.67,13455
D0,2021-08,0.0,US,56.52,4140
D0,2021-09,0.0,US,52.29,0
D0,2021-10,0.0,US,52.17,0
ET,2020-01,72.49798348,ET,0.0,1711509
ET,2020-02,63.77376897,ET,0.0,1531867
ET,2020-03,58.77424353,ET,0.0,1128114
ET,2020-04,55.88863164,ET,80.56,137951
ET,2020-05,46.35268598,ET,80.56,175059
ET,2020-06,44.40165837,ET,80.56,233361
ET,2020-07,37.72477608,ET,80.56,426271
ET,2020-08,39.39497802,ET,80.56,621781
ET,2020-09,44.98917027,ET,77.78,737098
ET,2020-10,48.60924458,ET,57.41,993971
ET,2020-11,46.29063165,ET,51.85,977917
ET,2020-12,56.61767138,ET,51.85,1074780
EY,2020-01,81.8906835,AE,0.0,1809990
EY,2020-02,75.99857632,AE,0.0,1631983
EY,2020-03,58.96047608,AE,84.26,1111903
EY,2020-04,30.05565863,AE,81.48,48196
EY,2020-05,19.84606972,AE,72.22,73292
EY,2020-06,10.54183428,AE,72.22,188209
EY,2020-07,18.94243068,AE,56.48,399489
EY,2020-08,16.29522776,AE,54.63,554500
EY,2020-09,15.00745703,AE,54.63,618542
EY,2020-10,18.52538282,AE,49.07,596087
EY,2020-11,21.6277989,AE,49.07,596549
EY,2020-12,26.33192509,AE,49.07,639701
EW,2021-08,80.22030651,DE,43.65,1648773
EW,2021-09,78.36424156,DE,36.57,1868715
AY,2020-01,77.97589151,FI,0.0,1677529
AY,2020-02,76.13901869,FI,0.0,1563972
AY,2020-03,57.96612415,FI,71.3,1144484
AY,2020-04,23.85916937,FI,68.52,123508
AY,2020-05,29.8910276,FI,53.7,177166
AY,2020-06,43.79782054,FI,35.19,192330
AY,2020-07,41.4173674,FI,35.19,300961
AY,2020-08,41.71019339,FI,32.41,420402
AY,2020-09,31.81259198,FI,32.41,290767
AY,2020-10,31.64913639,FI,40.74,270787
AY,2020-11,25.37621058,FI,46.76,286997
AY,2020-12,30.14178912,FI,52.31,275502
AY,2021-01,25.42666337,FI,52.31,266215
AY,2021-02,26.62198391,FI,52.31,259360
AY,2021-03,24.61103253,FI,52.31,279813
AY,2021-04,26.41509434,FI,52.31,262607
AY,2021-05,28.99926954,FI,52.31,233622
AY,2021-06,34.67429726,FI,47.69,283516
AY,2021-07,42.4557311,FI,38.43,403128
GA,2020-01,69.92188742,ID,0.0,2030717
GA,2020-02,64.42778078,ID,0.0,1693434
GA,2020-03,45.8768771,ID,50.93,1478676
GA,2020-04,22.61762186,ID,80.09,316050
AY,2021-08,42.02754122,FI,33.8,492993
AY,2021-09,40.51018771,FI,24.07,549772
AY,2021-10,46.59146341,FI,24.07,720112
AY,2021-11,46.06971634,FI,33.37,850202
AH,2020-06,0.0,DZ,65.74,0
AH,2020-07,0.0,DZ,79.63,8379
AH,2020-08,0.0,DZ,79.63,4941
GA,2020-05,14.37409324,ID,71.76,179032
GA,2020-06,23.9337224,ID,62.5,265976
GA,2020-07,27.69999156,ID,62.5,458487
GA,2020-08,26.61034201,ID,59.72,709438
GA,2020-09,24.2194515,ID,72.69,822441
GA,2020-10,23.70213508,ID,54.17,1042083
GA,2020-11,30.66363027,ID,68.06,1183971
GA,2020-12,30.71927415,ID,68.06,1484073
GA,2021-01,21.4656262,ID,68.06,1091820
GA,2021-02,21.6818795,ID,68.06,886561
GA,2021-03,24.741416,ID,71.76,968614
GA,2021-04,27.1682231,ID,71.76,950242
GA,2021-05,30.65032459,ID,71.76,724146
GA,2021-06,38.37763751,ID,71.76,806753
GA,2021-07,18.88137042,ID,71.55,444760
GA,2021-08,22.35540401,ID,71.4,355633
GA,2021-09,35.64742203,ID,67.95,438925
4G,2020-03,65.9,RU,87.04,11158
4G,2020-08,43.6,RU,54.17,3214
4G,2020-09,54.8,RU,40.74,5894
4G,2020-10,47.2,RU,44.91,6396
4G,2021-03,52.8,RU,36.57,5978
4G,2021-04,63.3,RU,36.57,5438
4G,2021-08,55.0,RU,52.31,9546
4G,2021-09,58.8,RU,54.17,8826
G3,2020-01,83.90338164,BR,0.0,4017826
G3,2020-02,80.75552388,BR,0.0,3323423
G3,2020-03,71.64663852,BR,74.54,2424841
G3,2020-04,79.49790795,BR,77.31,125557
G3,2020-05,74.62121212,BR,81.02,176945
G3,2020-06,79.26078029,BR,77.31,359294
G3,2020-07,78.09254013,BR,72.69,846757
G3,2020-08,79.39053729,BR,69.91,971574
G3,2020-09,79.84588026,BR,67.13,1321890
G3,2020-10,77.90246008,BR,57.87,1913861
G3,2020-11,84.40407621,BR,60.65,1883685
G3,2020-12,81.01184758,BR,64.35,2509391
G3,2021-01,83.1909701,BR,69.91,2596704
G3,2021-02,80.80421254,BR,70.83,1691875
G3,2021-03,71.72156619,BR,70.83,1303239
G3,2021-04,82.75475924,BR,60.65,773031
G3,2021-05,88.01444043,BR,66.2,1190352
G3,2021-06,83.93162393,BR,60.65,1434112
G3,2021-07,84.54919566,BR,56.94,2180344
G3,2021-08,80.18412977,BR,51.39,1914624
G3,2021-09,79.08973809,BR,55.79,2060283
G3,2021-10,84.29684297,BR,45.47,2172897
G3,2021-11,82.14285714,BR,50.26,2382131
AH,2020-09,0.0,DZ,75.93,1290
AH,2020-10,0.0,DZ,75.0,3832
AH,2020-11,0.0,DZ,72.22,3881
AH,2020-12,41.31805617,DZ,72.22,125403
IR,2020-01,68.54310465,IR,0.0,156410
IR,2020-02,66.81379507,IR,20.37,138145
IR,2020-03,57.50441193,IR,57.41,59661
IR,2020-05,58.78575415,IR,44.44,58810
IR,2020-06,62.46540735,IR,41.67,89636
IR,2020-07,55.69735286,IR,61.57,81040
IR,2020-08,63.68807583,IR,60.19,86968
IR,2020-09,67.54966621,IR,54.63,83660
IR,2020-10,56.17756271,IR,68.06,91576
IR,2020-11,44.47932904,IR,72.69,233626
IR,2020-12,51.06604915,IR,72.69,194960
IR,2021-01,52.1180592,IR,80.09,178944
IR,2021-02,54.32037502,IR,81.94,150494
IR,2021-03,54.20804111,IR,83.33,152036
IR,2021-04,47.15968706,IR,81.48,188476
IR,2021-05,52.41446704,IR,76.39,177494
IR,2021-06,60.26061106,IR,68.06,176471
IR,2021-07,64.36913284,IR,68.06,176206
KL,2020-12,42.63729518,NL,78.7,1739782
KL,2021-01,33.32019496,NL,82.41,1651940
KL,2021-02,23.30538476,NL,78.7,1187184
KL,2021-03,27.18814588,NL,75.0,1392414
KL,2021-04,29.17227921,NL,67.59,1512372
KL,2021-05,33.23925877,NL,67.59,1700270
KL,2021-06,45.07874928,NL,32.41,1941348
KL,2021-07,55.4599255,NL,41.67,2708705
LS,2020-01,90.97616254,GB,0.0,622178
LS,2020-02,91.56325837,GB,0.0,714577
LS,2020-07,48.07593553,GB,64.35,382935
LS,2020-08,77.40452728,GB,66.2,488249
LS,2020-09,66.96684633,GB,67.59,584245
LS,2020-10,61.33750686,GB,75.0,315830
LS,2020-11,56.19952735,GB,67.59,116363
LS,2020-12,42.12428591,GB,79.63,141357
LS,2021-06,26.77997244,GB,51.39,30138
LS,2021-07,44.27999443,GB,43.98,545758
LS,2021-08,54.1608848,GB,43.98,1033970
LS,2021-09,58.17249462,GB,41.2,1200645
LS,2021-10,74.96997165,GB,43.63,1229594
JQ,2020-01,86.90489698,AU,0.0,2023370
JQ,2020-02,81.74760258,AU,0.0,1688559
JQ,2020-03,68.36469987,AU,71.3,1368525
JQ,2020-04,32.94638051,AU,69.44,43200
JQ,2020-05,51.65651058,AU,63.43,70560
JQ,2020-06,72.17247879,AU,52.31,111960
JQ,2020-07,71.96659802,AU,68.06,396800
JQ,2020-08,64.05098815,AU,75.46,308800
JQ,2020-09,69.92964599,AU,68.06,299200
JQ,2020-10,75.37435083,AU,62.5,411400
JQ,2020-11,74.85174465,AU,64.35,460780
JQ,2020-12,73.66213137,AU,70.83,1109760
KQ,2020-01,51.98062346,KE,0.0,358428
KQ,2020-02,53.41305494,KE,0.0,337984
KQ,2020-03,45.05723241,KE,0.0,236796
KQ,2020-04,21.46771503,KE,88.89,96
KQ,2020-05,58.56951709,KE,88.89,4446
KQ,2020-06,56.25218914,KE,86.11,8190
KQ,2020-07,48.95074322,KE,81.48,13056
KQ,2020-08,37.35067789,KE,70.37,66044
KQ,2020-09,43.57842017,KE,50.0,88625
KQ,2020-10,43.43756213,KE,46.3,134245
KQ,2020-11,47.80474209,KE,51.85,138233
KQ,2020-12,53.21087738,KE,57.41,170890
KL,2020-01,87.21010696,NL,0.0,3326328
KL,2020-02,83.75071004,NL,0.0,3087564
KL,2020-03,65.43523315,NL,78.7,2292580
KL,2020-04,22.80651177,NL,78.7,305142
KL,2020-05,31.81301242,NL,71.3,356310
KL,2020-06,35.56602504,NL,59.26,596862
KL,2020-07,36.58249716,NL,45.37,1166172
KL,2020-08,34.54555377,NL,50.93,1896204
KL,2020-09,30.40001034,NL,62.04,1987614
KL,2020-10,29.38744169,NL,62.04,1918244
KL,2020-11,31.75380614,NL,62.04,1554502
KE,2020-01,85.08872223,KR,0.0,2860821
KE,2020-02,67.77275118,KR,55.56,2270850
KE,2020-03,48.63513799,KR,75.93,709164
KE,2020-04,47.50934044,KR,43.52,514397
KE,2020-05,46.0876809,KR,55.09,627978
KE,2020-06,37.71279487,KR,53.24,669767
KE,2020-07,33.67116857,KR,53.24,738323
KE,2020-08,35.07527338,KR,53.24,778402
KE,2020-09,26.95076553,KR,60.19,650471
KE,2020-10,25.97380959,KR,51.39,853790
KE,2020-11,28.03478645,KR,57.87,842502
KE,2020-12,27.00755629,KR,68.98,736038
LA,2020-01,82.26079844,CL,0.0,8612409
LA,2020-02,85.39869971,CL,0.0,7859980
LA,2020-03,70.63574884,CL,75.93,6325151
LP,2020-01,0.0,PE,0.0,238
LP,2020-04,0.0,PE,94.44,714
LP,2020-05,0.0,PE,89.81,9044
LP,2020-06,0.0,PE,89.81,4760
LP,2020-07,0.0,PE,81.48,4284
LA,2020-04,51.75107845,CL,75.93,453132
LA,2020-05,47.33542551,CL,81.02,354221
LA,2020-06,41.55746743,CL,81.02,473861
LA,2020-07,45.91867093,CL,90.28,821613
LA,2020-08,49.36791579,CL,87.5,1209604
LA,2020-09,49.24535546,CL,87.5,1772353
LA,2020-10,48.04073157,CL,87.5,2633604
LA,2020-11,60.62541609,CL,76.39,3372086
LA,2020-12,64.18958504,CL,79.17,3899620
LA,2021-01,56.6727373,CL,79.17,4246863
LA,2021-02,62.0321909,CL,79.17,3431689
LA,2021-03,62.08834448,CL,79.17,3176958
LA,2021-04,54.74437351,CL,84.72,2536969
LA,2021-05,61.95682029,CL,84.72,3124249
LA,2021-06,62.26114681,CL,84.72,3634891
LA,2021-07,58.40928602,CL,58.68,4802633
LA,2021-08,60.74440309,CL,58.26,4840028
LA,2021-09,62.7893172,CL,58.07,5180211
LA,2021-10,68.3417991,CL,41.67,5618914
LP,2020-11,0.0,PE,73.15,348
LP,2021-03,0.0,PE,83.33,526
LP,2021-05,0.0,PE,75.93,144
LP,2021-06,0.0,PE,75.93,1590
LP,2021-07,0.0,PE,71.3,1446
JL,2020-04,21.9,JP,47.22,3065908
JL,2020-05,21.4,JP,34.26,1857932
JL,2020-06,61.2,JP,25.93,2560086
JL,2020-07,65.9,JP,34.26,4230476
JL,2020-08,35.0,JP,32.41,4998744
JL,2020-09,58.9,JP,35.19,3840612
JL,2020-10,68.1,JP,35.19,4693950
JL,2020-11,70.1,JP,37.04,5685862
JL,2020-12,60.7,JP,45.37,6066966
JL,2021-01,45.8,JP,49.54,4215530
JL,2021-02,53.4,JP,50.93,2695956
JL,2021-03,74.0,JP,42.59,3678890
JL,2021-04,57.11181435,JP,49.07,4625246
JL,2021-05,53.24275724,JP,49.07,4526012
JL,2021-06,44.68267223,JP,53.24,4480696
JL,2021-07,60.8388521,JP,50.46,5312864
JL,2021-08,48.16508539,JP,52.31,5309368
JL,2021-09,54.62222222,JP,50.46,4701154
JL,2021-10,76.68865979,JP,47.22,5584922
RJ,2020-01,72.64870956,JO,0.0,424764
RJ,2020-02,69.85766281,JO,0.0,380942
RJ,2020-03,59.07163054,JO,100.0,196016
RJ,2020-04,0.0,JO,89.81,15690
RJ,2020-05,58.62046471,JO,77.78,36804
RJ,2020-06,64.51799631,JO,48.15,40140
RJ,2020-07,33.13634535,JO,48.15,43990
RJ,2020-08,63.71254215,JO,60.19,39770
RJ,2020-09,54.09554906,JO,70.37,46736
RJ,2020-10,54.14718155,JO,81.48,71400
RJ,2020-11,48.86681353,JO,81.48,84742
RJ,2020-12,55.53037372,JO,81.48,86864
RJ,2021-01,56.31003863,JO,75.93,97294
RJ,2021-02,52.88200023,JO,62.96,83742
RJ,2021-03,57.40980243,JO,81.48,82160
RJ,2021-04,53.94097873,JO,70.37,96404
RJ,2021-05,60.64226466,JO,37.96,155676
RJ,2021-06,67.99624288,JO,53.7,222106
RJ,2021-07,68.82567382,JO,51.85,314414
RJ,2021-08,69.34010262,JO,57.41,346600
RJ,2021-09,69.27709981,JO,23.15,301494
RJ,2021-10,71.09233955,JO,17.59,306440
RJ,2021-11,73.31764222,JO,34.26,279788
2I,2020-12,0.0,PE,59.26,760
2I,2021-01,0.0,PE,77.78,608
KC,2020-01,72.55003692,KZ,0.0,297917
KC,2020-02,68.70382236,KZ,0.0,270630
KC,2020-03,59.57923702,KZ,92.13,183942
KC,2020-04,27.76497078,KZ,92.13,4702
KC,2020-05,72.12508656,KZ,83.8,34660
KC,2020-06,77.98447792,KZ,81.02,90667
KC,2020-07,75.10964912,KZ,80.56,92404
KC,2020-08,84.08206624,KZ,79.63,106416
KC,2020-09,75.37962345,KZ,75.93,155281
KC,2020-10,75.42188105,KZ,68.06,225884
KC,2020-11,75.70462453,KZ,69.91,207313
KC,2020-12,77.05883721,KZ,73.15,206887
KC,2021-01,82.40719662,KZ,76.85,227467
KC,2021-02,83.80706512,KZ,59.26,210249
2I,2020-02,0.0,PE,0.0,1785
2I,2020-03,0.0,PE,94.44,2737
KC,2021-03,82.71056905,KZ,64.81,290478
KC,2021-04,77.46414708,KZ,62.96,313286
KC,2021-05,83.011252,KZ,62.96,326342
KC,2021-06,86.49769233,KZ,62.96,383791
KC,2021-07,83.38194269,KZ,62.96,410092
KC,2021-08,83.24016143,KZ,70.83,403395
KC,2021-09,78.36109718,KZ,63.43,381446
KC,2021-10,80.89858834,KZ,71.3,383167
KC,2021-11,79.15427284,KZ,62.96,367327
UU,2020-01,86.69084597,RE,0.0,142388
UU,2020-02,82.49341634,RE,0.0,77676
UU,2020-03,74.11412139,RE,0.0,79407
UU,2020-04,38.92717388,RE,0.0,5248
UU,2020-05,49.04068076,RE,0.0,9546
UU,2020-06,66.61880528,RE,0.0,17332
UU,2020-07,79.40924388,RE,0.0,47512
UU,2020-08,82.2774123,RE,0.0,48086
UU,2020-09,69.97829558,RE,0.0,40338
UU,2020-10,74.89900263,RE,0.0,52402
UU,2020-11,55.36428763,RE,0.0,36180
UU,2020-12,72.63591943,RE,0.0,58380
UU,2021-01,77.03966872,RE,0.0,59760
UU,2021-02,50.74405835,RE,0.0,27742
UU,2021-03,46.7048916,RE,0.0,23322
UU,2021-04,41.0033541,RE,0.0,21470
UU,2021-05,59.88473552,RE,0.0,25462
UU,2021-06,71.12414956,RE,0.0,35844
UU,2021-07,82.48831996,RE,0.0,68082
TG,2020-01,82.76914908,TH,0.0,2122358
TG,2020-02,70.76067348,TH,0.0,1820058
TG,2020-03,54.08207343,TH,68.06,1072197
TG,2020-04,5.294117647,TH,76.85,32320
TG,2020-05,3.703703704,TH,75.0,54981
TG,2020-06,6.770833333,TH,59.26,49515
TG,2020-07,7.792207792,TH,52.78,37255
TG,2020-08,19.09090909,TH,50.0,34169
TG,2020-09,21.51394422,TH,47.22,49296
TG,2020-10,16.18705036,TH,47.22,59420
TG,2020-11,14.08450704,TH,50.0,76344
TG,2020-12,11.95875015,TH,63.89,77936
TG,2021-01,10.96822484,TH,52.78,92138
TG,2021-02,6.880834778,TH,52.78,112117
TG,2021-03,6.03911835,TH,47.22,149331
TG,2021-04,7.56640035,TH,59.26,131459
